intent_name,user_says
logistic_order_kendala_pesanan_dan_pengiriman,saya ingin refund barang yg sudah saya pesan tp tokonya tidak memperbolehkan
logistic_order_kendala_pesanan_dan_pengiriman,"Saya sudah order barang tp dari pihak penjual ksh info kl barang tsb kosong, saya mau ajukan cancel, bagaimana caranya ?"
logistic_order_kendala_pesanan_dan_pengiriman,saya mau cek status pembelian saya bagaimana ya
logistic_order_kendala_pesanan_dan_pengiriman,saya mau melakukan pembatalan gimana caranya
logistic_order_kendala_pesanan_dan_pengiriman,barang yg dijanjikan tdk  tersedia...sy mau direfund saja
logistic_order_kendala_pesanan_dan_pengiriman,tombol batalkan pesanan tidak muncul karena ingin menambah pembelian di toko tersebut
logistic_order_kendala_pesanan_dan_pengiriman,"hello, saya mau cancel pembelian saya gimana caranya ya"
logistic_order_kendala_pesanan_dan_pengiriman,Pembatalan transaksi tidak dikonfirmasi. Penjual tidak bisa di chat
logistic_order_kendala_pesanan_dan_pengiriman,saya kalau ingin membatalkan pesanan apakah bisa? 
logistic_order_kendala_pesanan_dan_pengiriman,"tolong batalkan transaksi no invoice tersebut min dan dana kembali ke saldo saya, ada kesalahan produk, mau di ganti yg lain"
logistic_order_kendala_pesanan_dan_pengiriman,Mau cancel barang karena sudah ada
logistic_order_kendala_pesanan_dan_pengiriman,"saya beli barang, udah pilih gosend yg tercepat tp sampai skrg blom di kirim dan saya perlu barang itu secepatnya loh"
logistic_order_kendala_pesanan_dan_pengiriman,Ingin membatalkan order pemesanan tapi penjual belum merespons
logistic_order_kendala_pesanan_dan_pengiriman,Ingin membatalkan transaksi karena salah pilih alamat
logistic_order_kendala_pesanan_dan_pengiriman,Ingin melakukan pembatalan pesanan
logistic_order_kendala_pesanan_dan_pengiriman,Ajukan Pembatalan . saya mengajukan pembatalan dan kembalikan dana saya. saya mau di pelapak yg lain
logistic_order_kendala_pesanan_dan_pengiriman,cara cancel order bagaiman ya?
logistic_order_kendala_pesanan_dan_pengiriman,"saya mau tanya untuk proses cancel . sy mau cancel transaksi dikarenakan seller tidak bisa utk memproses transaksi hari ini, sdgkan besok sy ada urusan ke luar kota"
logistic_order_kendala_pesanan_dan_pengiriman,"Saya ingin membatalkan transaksi,saya sudah konfirmasi dg penjual"
logistic_order_kendala_pesanan_dan_pengiriman,Mencancel orderan yg belum di process oleh seller INV/20181205/XVIII/XII/242108437
logistic_order_kendala_pesanan_dan_pengiriman,pembeli salah pilih hrg & minta u/ dicancel. Tlg dicancel dari sistem tp tidak mengurangi reputasi toko sy min
logistic_order_kendala_pesanan_dan_pengiriman,"Saya melakukan pembelian barang, tapi ternyata barang tersebut kosong, saya sudah minta seller untuk melakukan cancel pesanan, tapi belum direspon oleh seller"
logistic_order_kendala_pesanan_dan_pengiriman,Penjual tidak mengirim2kan barang saya dan dihubungi tidak ada respons
logistic_order_kendala_pesanan_dan_pengiriman,Saya dah hubungi pihak penjual untuk tidak mengirim produck... Karna salah paham tentang deskripsi yang saya baca... Tolong di batalkan pihak tokpet
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana cara komplain orderan yang tidak ada stok tp penjual gak mau cancel juga
logistic_order_kendala_pesanan_dan_pengiriman,"sy mau cancel utk invoice di bawah ini, tlg dibantu krn smp skr mrk tdk kirim, sdgkan sy butuh sekali Bakso nya utk acara malam ini"
logistic_order_kendala_pesanan_dan_pengiriman,saya ada pemesanan hari ini tapi barang yang kata y ready ternyata gak ready saya meminta pembatalan tapi org y gak mau membatalkan dan tidak memproses
logistic_order_kendala_pesanan_dan_pengiriman,Bisa bantu percepat cancel? . Karena penjual tidak mau kehilangan point
logistic_order_kendala_pesanan_dan_pengiriman,Mohon bantuaannya agar membatalkan transaksi
logistic_order_kendala_pesanan_dan_pengiriman,Pesana barang karena urgent pada hari aabru belum dikirim juga saya minta batal balik uang
logistic_order_kendala_pesanan_dan_pengiriman,"Saya mengajukan pembatalan INV/20181209/XVIII/XII/244348912, dikarenakan brng yg dipesan kosong"
logistic_order_kendala_pesanan_dan_pengiriman,sy memesan produk t shirt via gojek harusnya sdh tiba kmrn sore<br> krn pagi2 sy mau pakai kaos itu utk seragam..tp sampai hari ini blm dikirim 
logistic_order_kendala_pesanan_dan_pengiriman,Saya mau tanya tentang proses pembatalan transaksi membutuhkan waktu brp lama sampai uang kembali?
logistic_order_kendala_pesanan_dan_pengiriman,"INV/20181206/XVIII/XII/242825043 karena barang kosong dan penjual baru saja memberi informasi setelah status ""sedang diproses""."
logistic_order_kendala_pesanan_dan_pengiriman,"Mau membatalkan pesanan yg sudah dalam proses pejual, bagaimana?"
logistic_order_kendala_pesanan_dan_pengiriman,Bantu saya cancel pemesanan saya ya karena kendala kurir
logistic_order_kendala_pesanan_dan_pengiriman,Bagaimana cara membatalkan pesanan? 
logistic_order_kendala_pesanan_dan_pengiriman,"saya sudah sepakat dengan penjual untuk membatal pesanan ini, tapi kenapa tidak ada menu pilihan cancel ?"
logistic_order_kendala_pesanan_dan_pengiriman,kak saya mau batalin pesanan kak . sudah tidak bisa kak
logistic_order_kendala_pesanan_dan_pengiriman,Saya ingin membatalakan teransaksi. biar saya bisa memilih barang yg benar ditoko yg sama
logistic_order_kendala_pesanan_dan_pengiriman,"saya mendapatkan orderan INV/20181204/XVIII/XII/241792081 dan sudah kami klik proses, namun pembeli ingin dilakukan pembatalan. bagaimana proses pembatalan terkait hal ini?"
logistic_order_kendala_pesanan_dan_pengiriman,"saya udah order barang tapi ternyata pre-order, tolong di bantu cancel soalnya kelamaan nunggu"
logistic_order_kendala_pesanan_dan_pengiriman,penjual bilang barang cacat tp kok harus pembeli yg cancel.... butuh cepat dana kembali agar bisa beli di tempat lain
logistic_order_kendala_pesanan_dan_pengiriman,"Saya mau pembataln voucher, karena ternyata kurir yang saya pilih lagi gangguan. Kalau saya ganti kurir nanti seller kena penalti"
logistic_order_kendala_pesanan_dan_pengiriman,ini dklik berkali2 Pesanan belum dikirim (belum diproses) penjual 
logistic_order_kendala_pesanan_dan_pengiriman,Saya ingin mengajukan pembatalan tapi tidak disetujui oleh penjual. Alasan pembatalan karena saya ingin order untuk hari kamis tapi baru tau kalo begitu order lewat go send harus dikirim sebelum 24 jam
logistic_order_kendala_pesanan_dan_pengiriman,Pesanan minta dibatalkan no INV/20181207/XVIII/XII/243781245
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana cara membatalkan transaksi? seller tidak merespon chat saya waktu kmrn saya minta kirim segera. kemudian saya liat sudah tidak ada tombol batalkan pesanan
logistic_order_kendala_pesanan_dan_pengiriman,bagaimana cara melakukan pembatalan pesanan . tidak ada icon tolak pesanan
logistic_order_kendala_pesanan_dan_pengiriman,Mau mengajukan pembatalan . INV/20181202/XVIII/XII/240203692
logistic_order_kendala_pesanan_dan_pengiriman,Saya mau cancel order yg belum diproses penjual
logistic_order_kendala_pesanan_dan_pengiriman,Pembatalan pada transaksi INV/20181205/XVIII/XII/242227147
logistic_order_kendala_pesanan_dan_pengiriman,saya sudah pesan tapi penjual belum merespom. jadi saya mau batalin mau pilih penjual laen
logistic_order_kendala_pesanan_dan_pengiriman,cara cancel pesanan gimana ka? lalu mau order ulang . klik ajukan pembatalan kolomnya sblh mana ya?
logistic_order_kendala_pesanan_dan_pengiriman,saya ingin membatalkan pesanan karena stok barangnya tidak ada
logistic_order_kendala_pesanan_dan_pengiriman,"Saya ajukan pembatalan ke tokopedia, kok lama, akhirnya sama penjualnya diproses. Gimana ini tokopedia. Saya mau batalkan pembelian saya."
logistic_order_kendala_pesanan_dan_pengiriman,sebelumnya saya pesan kabel. Tapi saya kurang teliti dan salah melihat type kabelnya. Apakah bisa saya cancel pembelian ini mb
logistic_order_kendala_pesanan_dan_pengiriman,"Batalkan pemesanan, saya dan penjual sudah sepakat untuk membatalkan pesanan diakibatkan informasi yg berbeda"
logistic_order_kendala_pesanan_dan_pengiriman,"Pengajuan pembatalan barang,aq sudah bilang ke penjual. Untuk di batalkan pembelanjaannya."
logistic_order_kendala_pesanan_dan_pengiriman,pembatalan paket yang tidak sampai
logistic_order_kendala_pesanan_dan_pengiriman,Halo kalo ku cancel pembayaran yg belum terverivikasi apa bs?
logistic_order_kendala_pesanan_dan_pengiriman,saya ingin membatalkan transaksi beli. karena pembeli saya sudah membatalkan di mp lain
logistic_order_kendala_pesanan_dan_pengiriman,"Saya pesan barang, sudah bayar. Tapi saya dpt email ini dari tokopedia. Saya klik button kembalikan dana tapi eror trs."
logistic_order_kendala_pesanan_dan_pengiriman,Tolong cancel toko nya tutup saya lupa hari sabtu dan saya butuh cepat
logistic_order_kendala_pesanan_dan_pengiriman,saya sdh bayar pakai KK dgn pengiriman cepat pakai gojek tapi sdh 2 jam blm diproses
logistic_order_kendala_pesanan_dan_pengiriman,saya kan ada pembelian barang mll tokopedia dan tnyt brg nya mnrt penjual ada cacat dan dr pihak penjual tdk bs membatalkan.
logistic_order_kendala_pesanan_dan_pengiriman,Toko minta cancel karena pindah alamat
logistic_order_kendala_pesanan_dan_pengiriman,Mhn brg sy dicancel... Krn sy hrs plg kampung sore ini
logistic_order_kendala_pesanan_dan_pengiriman,pesenan aku yang ini dibatalin aja...sudah 1 minggu gak ada responaduh admin tokopedia..minta tolong donks..pesenan aku yang ini dibatalin aja...sudah 1 minggu gak ada respon
logistic_order_kendala_pesanan_dan_pengiriman,"saya order barang berupa hp tp saya salah memasukan alamat,saya meminta penjual untuk menolaknya dulu orderan say ,tp pihak penjual mengatakan,pihak penjual tdk ada tombol untuk membatalkan pesanan"
logistic_order_kendala_pesanan_dan_pengiriman,Saya ingin membatalkan pesanan saya untuk di order ulang bersama pesanan yang lain.
logistic_order_kendala_pesanan_dan_pengiriman,"tolong bantu batalkan pembelian, sdh terlanjur bayar via CC ternyata barang tdk tersedia warna putih, tks"
logistic_order_kendala_pesanan_dan_pengiriman,Saya mau cancel pembelian krn proses penjual lama barang nlm sampai
logistic_order_kendala_pesanan_dan_pengiriman,"Saya ingin batalkan pesanan karna ga bisa di kirim gojek hari ini,  baramg itu utk kado besok,  terima kasih"
logistic_order_kendala_pesanan_dan_pengiriman,Pesanan belum juga dikirim padahal sudah dibayar tgl 3 dengan paket kilat
logistic_order_kendala_pesanan_dan_pengiriman,Bagaimana cara cancel barang yang barusan aku bayar. Soalnya lupa tekan kupon cash back nya.  Jadi mau di cancel trus di beli ulang lagi
logistic_order_kendala_pesanan_dan_pengiriman,Saya sudah konfirmasi penjual tentang invoice nomor INV/20181207/XVIII/XII/243193645   agar dibatalkan. Tapi belum ada respon dari penjual. Mohon saya dibantu untuk membatalkan transaksi tsb krn persediaan barang tidak ada
logistic_order_kendala_pesanan_dan_pengiriman,"Halo min, saya mau batalin transaksi dengan invoice INV/20181205/XVIII/XII/242518798"
logistic_order_kendala_pesanan_dan_pengiriman,"Saya mau cancel barang pesanan yg sudah diproses tapi gak bisa, gak ada tombol cancelnya"
logistic_order_kendala_pesanan_dan_pengiriman,"Saya ada melakukan pembelian.. Pembayaran sdh diverifikasi, tapi penjual blng ternyata barang habis dan minta saya untuk cancel pesanan . Bagaimana cara saya cancel order?"
logistic_order_kendala_pesanan_dan_pengiriman,"awal saya tnya brg ready atau tdk..dan di jawab ready.pas saya sudah pesan dan byr br dbilg brg td ready,toko minta saya ganti pesanan dan saya jawab tidak.sebab saya ingin uang kembali"
logistic_order_kendala_pesanan_dan_pengiriman,"Barang belum diproses, minta dicancel"
logistic_order_kendala_pesanan_dan_pengiriman,Blm di proses2 dari hari minggu.Penjual meminta bukti transfer smentara udh di ATC dri hari minggu tolong dibatalin aja..
logistic_order_kendala_pesanan_dan_pengiriman,barang tidak dikirim dan tidak ada respon lagi
logistic_order_kendala_pesanan_dan_pengiriman,"mau complant . saya dari tanggal 30 November sdh order lewat JNE to dari pihak tokonya sy chat,dan saya tanya2 tdk ada respons sm skali"
logistic_order_kendala_pesanan_dan_pengiriman,INV/20181208/XVIII/XII/244049531 tidak terkirim krn barang tidak sesuai dgn yg dipesan . terkirim tp sebenarnya msh di toko jadi toko minta saya kontak tokopedia utk proses pengembalian dana
logistic_order_kendala_pesanan_dan_pengiriman,INV/20181205/XVIII/XII/242227221. Saya dah bayar dari kemarin. Dan mnt dikirim dalam 1 hari pakai JNE. Tapi sampai skrg masih blm dikirim
logistic_order_kendala_pesanan_dan_pengiriman,terbukti emang paket saya belum di kirim setelah 2 hari transfer
logistic_order_kendala_pesanan_dan_pengiriman,dari pihak saya stok barang kosong dan salah untuk menekan tombol cancel namun yang saya klik tombol pickup.. Mohon agar tokopedia merefurn dan ke pembeli
logistic_order_kendala_pesanan_dan_pengiriman,Penjual kesulitan memproses pesanan INV/20181207/XVIII/XII/243144265
logistic_order_kendala_pesanan_dan_pengiriman,kenapa barang saya belum sampai . seller tdk process
logistic_order_kendala_pesanan_dan_pengiriman,Status barang belum dikirim harusnya hari ini sampai buat kado Ulang Tahun anak saya yg diadakan nanti malam tolong dibantu terima kasih.
logistic_order_kendala_pesanan_dan_pengiriman,barang yg saya beli kosong 
logistic_order_kendala_pesanan_dan_pengiriman,barang sdh d bayar..dana d ambil toko tp sanpai skrg tdk d kirim..no penjual tdk bs d hubungi
logistic_order_kendala_pesanan_dan_pengiriman,Saya melakukan transaksi di satu Tokoh... awalnya dia mengatakan barang ada.. tapi setelah saya pesan sudah dibayar ternyata barangnya tidak ada
logistic_order_kendala_pesanan_dan_pengiriman,"pesanan blm diproses oleh pelapak, ngapain sy keluarkan biaya lebih untuk ongkirnya?"
logistic_order_kendala_pesanan_dan_pengiriman,Knapa mengalami keterlambatan order kail pancing aqu n knapa toko nya ngerespon nya gak enak bgt pas aqu tny keterlambatan nya
logistic_order_kendala_pesanan_dan_pengiriman,min. tolong tanyain kenapa barang ga di proses.?
logistic_order_kendala_pesanan_dan_pengiriman,Pesanan belum dikirim penjual
logistic_order_kendala_pesanan_dan_pengiriman,kak cara batalin pesanan yg udah di bayar gimana ya . barangnya ga ada ternyata
logistic_order_kendala_pesanan_dan_pengiriman,tolong batalkan pesanan saya dong min
logistic_order_kendala_pesanan_dan_pengiriman,Pesanan belum dikirim penjual . tolong di.cancel.. dan lihat inbox saya
logistic_order_kendala_pesanan_dan_pengiriman,gan. batas berapa lama. system pembatalan otomatis jika penjual tidak mengirim barang?
logistic_order_kendala_pesanan_dan_pengiriman,"pembelian sudah lama, respon sangat lambat. hari ini status barang sdh delivered, pdhl sy tidak terima."
logistic_order_kendala_pesanan_dan_pengiriman,"barang sampai Dan sudah saya klik selesai ternyata setelah diperiksa, Ada barang yg rusak 4pcs Dr 25pcs."
logistic_order_kendala_pesanan_dan_pengiriman,aku chat pemjual tidak direspon hanya dibaca..bisa ga aku batalin pembelian aku
logistic_order_kendala_pesanan_dan_pengiriman,saya cancel pesanan.
logistic_order_kendala_pesanan_dan_pengiriman,"tolong dicancel, karna salah order barang. penjual sudah di message tp blm respontakutnya nanti dikrm-_-"
logistic_order_kendala_pesanan_dan_pengiriman,produk yg telah diverifikasi dari thefangshop mohon dibatalkan saja sebelum dikirim.
logistic_order_kendala_pesanan_dan_pengiriman,halo toped...kalau saya mau batalin pembelian bisa nggak? soalnya ada yg lebih murah.
logistic_order_kendala_pesanan_dan_pengiriman,invoice transaksi ini headset s8 sy tidak di kirimkan tolong balikan saja ke saldo saya
logistic_order_kendala_pesanan_dan_pengiriman,Baru pesan panci hari ini belum ada progresnya
logistic_order_kendala_pesanan_dan_pengiriman,Pengiriman barang belum diterima sampai sekarang
logistic_order_kendala_pesanan_dan_pengiriman,kenapa pesanan saya dibatalkan saat sudah status diproses penjual
logistic_order_kendala_pesanan_dan_pengiriman,apakah orderan ini masih bisa d lanjutkan ? ini invoice nya
logistic_order_kendala_pesanan_dan_pengiriman,"Pesanan belum dikirim penjual, Saya order makanan kucing n sudah membayarnya tapi pihak toko menyatakan menolak krn barang habis. Mhn dana nya masukkan ke saldo tokopedia"
logistic_order_kendala_pesanan_dan_pengiriman,Pesanan belum dikirim penjual . tokoped
logistic_order_kendala_pesanan_dan_pengiriman,"barang dari toko grosirtasbatam sudah dikirim,tapi saya tidak pernah menerima barang dari grosir tas batam"
